Zdjęcie satelitarne spoglądające na ziemię.	A satellite picture looking down at the earth.	Zdjęcie satelitarne Ziemii.	4.5
Jeśli nie dostaniesz reformy polityki i pomocy, nie otrzymasz naprawy gospodarczej, która jest prawdziwą strategią wyjścia dla sił pokojowych.	If you don not get the policy reform and the aid you don not get the economic recovery which is the true exit strategy for the peacekeepers.	Jeśli nie stworzy się polityki reform i pomocy nie ma odnowy gospodarczej która jest prawdziwą strategią wyjścia dla sił pokojowych.	4
Chiny nadal mają duże obszary zacofania, a dochód na mieszkańca jest lepszą miarą stopnia zaawansowania gospodarki.	China still has large areas of underdevelopment and per capita income is a better measure of the sophistication of the economy.	w Chinach nadal są olbrzymie obszary zacofania. A wskaźnik per capita zawsze lepiej oddaje stopień wyrafinowania ekonomicznego.	4.083333333
Więc angielska mania jest punktem zwrotnym.	So English mania is a turning point.	Obsesja języka angielskiego jest punktem zwrotnym.	4.333333333
Moim zdaniem byłem rycerzem, który próbował pomóc nauce iść naprzód.	In my mind I was actually a knight trying to help science move along.	Widziałem siebie jako rycerza który popycha naukę do przodu.	3.916666667
Patrząc na przykład na sześciokąt, przypomina on amebę, która nieustannie zmienia swój własny profil.	If you look at the hexagon for instance it is like an amoeba which is constantly changing its own profile.	Weźmy na przykład sześciokąt. Ciągle zmienia kształt jak ameba.	3.916666667
Rodzice patrzyli w okno.	The parents were looking in the window.	Rodzice zaglądali przez okno.	4.583333333
Cóż, robimy mnóstwo pomp.	Well we make lots and lots of pumps.	Robimy wiele pompek.	4.583333333
To jest ołówek z kilkoma szczelinami.	Now this is a pencil with a few slots over here.	To ołówek z paroma rowkami.	4.5
Potrzebujesz tylko tony.	You just need a ton.	Potrzebne są tylko składniki.	4.583333333
Dorastając, usłyszałem tak wiele wiedzy, tak wiele wglądów i tak wiele mądrości wokół tego stołu, że zacząłem nazywać go stołem mądrości.	And as I grew up I heard so much knowledge and so many insights and so much wisdom come out around this table I began to call it the wisdom table.	I kiedy dorastałam słyszałam tyle wiedzy wnikliwych uwag tyle mądrości wychodziło za tego stołu że zaczęłam go nazywać stołem mądrości.	4.583333333
Nazywa się to rurką zaworu cyklicznego.	This is called a cycle valve tube.	To rurka od wentyla.	4.416666667
Pod koniec 1911 r. Na początku 1912 r. Odbył się wyścig, który jako pierwszy dotrze na biegun południowy do serca kontynentu antarktycznego.	Late 1911 early 1912 there was a race to be the first to the South Pole the heart of the Antarctic continent.	Na przełomie 1911 i 1912 Toczyła się walka kto będzie pierwszy na Biegunie Południowym w sercu Antarktydy.	3.666666667
A statek tonie, a kapitan stracił wszystko oprócz kamizelki ratunkowej.	And the ship sinks and the captain has lost everything but for a life jacket.	I statek zatonął kapitan stracił wszystko prócz swej kamizelki ratunkowej.	4.333333333
Zapytaliśmy o to ćpuna, a oni są jak Czy jesteś szalony.	We asked that to a junkie and they are like Are you nuts.	Zapytaliśmy ćpuna a on na to Oszalałaś?	3.583333333
To jest idea obliczeń.	It is the idea of computation.	To idea obliczalności.	4.666666667
A żeby to zrobić, wymaga to ekstremalnych temperatur, ekstremalnych ciśnień i dużych ilości zanieczyszczeń.	And to make that it involves extremes of temperature extremes of pressure and loads of pollution.	Ale żeby je wykonać potrzebujemy ogromnej temperatury potężnego ciśnienia i emisji dużej ilości zanieczyszczeń.	4.5
Mam tu wyzwalacz, tutaj wyzwalacz, tutaj, właśnie tam.	I have a trigger here trigger here here here Right there.	Mamy jeden pad tutaj jeden tutaj tu tu i tam.	4
Więc zasadniczo jesteś w stanie osiągnąć dość wysoki wskaźnik używania prezerwatyw w seksie komercyjnym.	So essentially you are able to achieve quite high rates of condom use in commercial sex.	Zasadniczo można więc osiągnąć wysoki poziom użycia prezerwatyw w komercyjnym seksie.	4.5
Przy odrobinie planowania moglibyśmy przekształcić przestrzeń zdominowaną przez ruch uliczny w taką, która zapewnia otwartą przestrzeń dla ludzi, ponownie łączy ludzi z jedzeniem i przekształca odpady w zamknięte możliwości.	And with just a little bit of planning we could transform a space dominated by traffic into one that provides open space for people reconnects people with food and transforms waste into closed loop opportunities.	Wystarczyło troszkę planowania i mogliśmy przekształcić miejsce zdominowane przez korki w inne dostarczające ludziom otwartą przestrzeń łączące ludzi poprzez jedzenie i przetwarzające problem odpadów w model zamkniętej pętli.	4.166666667
I kolego, który nas wkurzył.	And buddy that made us mad.	O stary to nas rozeźliło.	3.666666667
Powiedzmy, że mamy laboratorium, które to odkrywa.	So let is say we have a lab finding that.	Powiedzmy że w laboratorium zbadano	4.583333333
Jak dotąd w Wolfram Alpha jest około 8 milionów wierszy kodu Mathematica zbudowanych przez ekspertów z wielu różnych dziedzin.	So far there are about 8 million lines of Mathematica code in Wolfram Alpha built by experts from many many different fields.	Na chwilę obecną mamy 8 milionów linii kodu w języku Mathematica w naszej wyszukiwarce Wolfram Alpha napisanych przez ekspertów w wielu dziedzin.	4.333333333
Istnieje niewyczerpana liczba programów.	There is an inexhaustible supply of programs out there.	Jest tu nieskończona liczba programów.	4.416666667
Jeśli zmienimy rozmiary krajów świata proporcjonalnie do przedmiotu zainteresowania, zobaczymy, że Afryka Subsaharyjska jest regionem najbardziej dotkniętym przez HIV / AIDS.	If we resize the countries of the globe in proportion to the subject of interest we see that Sub Saharan Africa is the worst hit region by HIV/AIDS.	Jeśli odwzorujemy powierzchnię państw proporcjonalnie do interesującej nas zmiennej to Czarna Afryka jest najsilniej dotknięta HIV/AIDS.	4.583333333
Master / Slave w MOMA seria projektów utwór zatytułowany Parasite.	Master/Slave at the MOMA the project series a piece called Parasite.	Seria projektów Pan/Niewolnik w MOMA praca zatytułowana Pasożyt .	3.833333333
A potem miasto Amsterdam dało nam plac i poprosiło nas, żebyśmy coś zrobili.	And then the city of Amsterdam gave us a plaza and asked us to do something.	Oto projekt w Amsterdamie gdzie poproszono nas o zrobienie czegoś na placu.	3.833333333
Jeśli spojrzysz na Triceratopsa, zobaczysz, że się zmienia, zmienia kształt.	If you look at the Triceratops you can see it is changing it is shape shifting.	Jeśli przyjrzysz się triceratopsowi to widać jak się zmienia zmienia swój kształt.	3.833333333
Równoległe wszechświaty.	Parallel universes.	Wszechświaty równoległe.	4.833333333
Pierwszą nauką kosmologiczną, która przypominała naukę, była nauka arystotelesowska i była hierarchiczna.	The first science of cosmology that was anything like science was Aristotelian science and that was hierarchical.	Pierwsze teorie kosmologiczne które można by uznać za naukę były nauką arystotelejską uporządkowaną hierarchicznie.	3.916666667
Jestem szczęśliwy, że żyję, jestem szczęśliwy, że żyję.	I am happy I am alive I am happy I am alive.	Cieszę się że żyję. Cieszę się że żyję.	4.166666667
I ten budynek, który jest po prostu naturalnie hermetyczny, rozebraliśmy.	And this building which is just naturally hermetic we stripped.	I tak ten budynek który naturalnie jest hermetyczny został przez nas obnażony.	4.5
Mamy więc nowe, błyszczące, średnie i bardzo stare, ciemne.	So we got brand new ones shiny ones medium ones and very old dark ones.	Dostaliśmy nowe błyszczące monety średnie oraz bardzo stare bardzo ciemne.	3.916666667
To jest policja, która się tego wszystkiego pozbywa.	That is the police getting rid of it all.	To policja pozbywa się wszystkiego.	4.5
Oczekuje się, że będziesz pisać pouczające, przejmujące i charakterystyczne historie, a eksperymentalną i awangardę pozostawić swoim zachodnim kolegom.	You are expected to write informative poignant and characteristic stories and leave the experimental and avant garde to your Western colleagues.	Oczekuje się od nas pisania pouczających wzruszających i charakterystychnych historii i pozostawienia eksperymentów i awangardy swoim koleżankom z Zachodu.	3.75
Raz w tygodniu spotyka się ze swoim mężem i mówi, że bardzo chciałabym, żebyś mi podziękowała za wszystkie rzeczy, które zrobiłem w domu i z dziećmi.	She once a week meets with her husband and says I would really like you to thank me for all these things I did in the house and with the kids.	Raz w tygodniu mówi do męża Chciałabym abyś podziękował mi za wszystko co robię dla domu i dzieci .	3.583333333
Nawiasem mówiąc, ten odsetek jest mniej więcej taki sam w Stanach Zjednoczonych, Niemczech i Francji.	That percentage by the way is about the same in the US and Germany and France.	Procentowo to tyle samo co w USA Niemczech i Francji.	4.333333333
Jednym z nich jest wzrost w kierunku społeczności i dzielnic oraz zwiększony nacisk na sąsiadów jako system wsparcia.	One is the rise toward communities and neighborhoods and increased emphasis on your neighbors as your support system.	Jednym z nich jest otwarcie się na społeczność lokalną i sąsiedztwo i zwiększenie akcentu sąsiadów jako systemu wsparcia.	3.916666667
Teraz, na początku lat 70. w Ankarze, było to trochę niezwykłe.	Now in the early 1970s in Ankara that was a bit unusual.	Na początku lat 70 tych w Ankarze było to nieco niezwykłe.	4.333333333
Nasze doświadczenie wskazuje na niesamowity wzrost produktywności człowieka o ponad 20 procent dzięki zastosowaniu tych roślin.	Our experience points to an amazing increase in human productivity by over 20 percent by using these plants.	Nasze doświadczenia pokazują niesamowity wzrost ludzkiej produktywności o ponad 20% dzięki użyciu tych roślin.	4.583333333
Ale zamiast się ustatkować, pojechałem do Arizony.	But instead of settling down I went to Arizona.	Zamiast osiedlania się jednak wylądowałam w Arizonie.	4.5
W tym sensie lubię myśleć o mojej fikcji jako o lokalnej i uniwersalnej zarówno stąd, jak i wszędzie.	In that sense I like to think of my fiction as both local and universal both from here and everywhere.	W pewnym sensie lubię myśleć że moja fikcja jest jednocześnie lokalna i uniwersalna jest zarazem stąd i zewsząd.	4.416666667
Bogactwo 13 bilionów dolarów wyparowało w ciągu ostatnich dwóch lat.	Thirteen trillion dollars in wealth has evaporated over the course of the last two years.	13 bilionów dolarów bogactwa wyparowało w ciągu minionych dwóch lat.	4.583333333
I może ktoś nigdy ci tego nie powiedział, ale wykonałeś naprawdę dobrą robotę.	And maybe somebody is never said that to you but you have done a really really good job.	Możliwe że nikt tego wam nie powiedział ale wykonaliście kawał dobrej roboty.	4.416666667
Uruchomiony w komórce program mógłby wykonać i może skutkować tą osobą lub z niewielką zmianą może skutkować tą osobą lub inną małą zmianą tej osoby lub większą zmianą tego psa, tego drzewa lub tego wieloryba.	Booted up in a cell the program would execute and it could result in this person or with a small change it could result in this person or another small change this person or with a larger change this dog or this tree or this whale.	Jeśli uruchomilibyśmy go w komórce rezultatem mogłaby być ta osoba a po niewielkich zmianach ta po innej zmianie ta a po większej zmianie ten pies drzewo czy wieloryb.	3
Więc teraz możesz dobrze powiedzieć, dlaczego origami DNA nie jest końcem historii.	So now you can say all right why isn not DNA origami the end of the story.	Ale dlaczego origami DNA nam nie wystarczy? Ale dlaczego origami DNA nam nie wystarczy?	3.583333333
